Stock Code,Name of Securities,Category,Sub-Category,Board Lot,Par Value,ISIN,Expiry Date,Subject to Stamp Duty,Shortsell Eligible,CAS Eligible,VCM Eligible,Admitted to Stock Options,Admitted to Stock Futures,Admitted to CCASS,ETF / Fund Manager,Debt Securities Board Lot (Nominal),Debt Securities Investor Type,POS Eligble,"Spread Table
1, 4 = Part A
2 = Part B
3 = Part C
5 = Part D"
08169,ECO-TEK HLDGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG3039J1004,,Y,,Y,,,,Y,,,,Y,1
08170,ALL NATION INTL,Equity,Equity Securities (GEM),"1,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08171,CHINA TRENDS,Equity,Equity Securities (GEM),"160,000",HKD 0.0100,KYG2111U1085,,Y,,Y,,,,Y,,,,Y,1
08172,LAJIN ENT,Equity,Equity Securities (GEM),"20,000",HKD 0.0100,BMG5351M1082,,Y,,Y,,,,Y,,,,Y,1
08173,UNION ASIA ENT,Equity,Equity Securities (GEM),"40,000",HKD 0.0001,KYG9347R1065,,Y,,Y,,,,Y,,,,Y,1
08175,C DIGITAL CUL,Equity,Equity Securities (GEM),"10,000",HKD 0.0400,BMG2115S1171,,Y,,Y,,,,Y,,,,Y,1
08176,SUPERROBOTICS,Equity,Equity Securities (GEM),"5,000",HKD 0.1000,,,Y,,Y,,,,Y,,,,Y,1
08178,CHINA INFO TECH,Equity,Equity Securities (GEM),"24,000",HKD 0.1000,KYG215501274,,Y,,Y,,,,Y,,,,Y,1
08179,PALINDA GROUP,Equity,Equity Securities (GEM),"12,000",HKD 0.1000,KYG6879A1058,,Y,,Y,,,,Y,,,,Y,1
08181,SHISHI SERVICES,Equity,Equity Securities (GEM),"8,000",HKD 0.0100,KYG8109A1031,,Y,,Y,,,,Y,,,,Y,1
08186,IR RESOURCES,Equity,Equity Securities (GEM),"20,000",HKD 0.0100,BMG4953J2098,,Y,,Y,,,,Y,,,,Y,1
08187,JIMU GROUP,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG513771025,,Y,,Y,,,,Y,,,,Y,1
08188,GME GROUP,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG3946R1048,,Y,,Y,,,,Y,,,,Y,1
08189,TEDA BIOMEDICAL,Equity,Equity Securities (GEM),"5,000",RMB 0.1000,CNE1000004H7,,Y,,Y,,,,Y,,,,Y,1
08190,COMBEST HOLD,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG2297X1088,,Y,,Y,,,,Y,,,,Y,1
08191,HONG WEI ASIA,Equity,Equity Securities (GEM),"6,000",,HK0000178324,,Y,,Y,,,,Y,,,,Y,1
08192,GLOBAL TOKEN,Equity,Equity Securities (GEM),"12,000",HKD 0.0400,BMG3990J1071,,Y,,Y,,,,Y,,,,Y,1
08193,ASIAPAC FIN INV,Equity,Equity Securities (GEM),"10,000",HKD 0.2000,KYG0542D1253,,Y,,Y,,,,Y,,,,Y,1
08195,L&A INTL HOLD,Equity,Equity Securities (GEM),"24,000",HKD 0.0001,KYG535201704,,Y,,Y,,,,Y,,,,Y,1
08196,GREAT WATER,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG408011057,,Y,,Y,,,,Y,,,,Y,1
08198,LOTO INTERACT,Equity,Equity Securities (GEM),"4,000",HKD 0.1000,KYG5656D1189,,Y,,Y,,,,Y,,,,Y,1
08200,SAU SAN TONG,Equity,Equity Securities (GEM),"40,000",HKD 0.1600,KYG781652097,,Y,,Y,,,,Y,,,,Y,1
08201,PPS INT'L,Equity,Equity Securities (GEM),"20,000",HKD 0.0100,KYG7222V1840,,Y,,Y,,,,Y,,,,Y,1
08202,INNO-TECH HOLD,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,BMG4782R2731,,Y,,Y,,,,Y,,,,Y,1
08203,KAISUN HOLDINGS,Equity,Equity Securities (GEM),"10,000",HKD 0.1000,KYG8310R1276,,Y,,Y,,,,Y,,,,Y,1
08205,JIAODA WITHUB,Equity,Equity Securities (GEM),"4,000",RMB 0.1000,CNE100000189,,Y,,Y,,,,Y,,,,Y,1
08206,S ROBOT EDU,Equity,Equity Securities (GEM),"1,000",HKD 0.0100,KYG8117F1028,,Y,,Y,,,,Y,,,,Y,1
08207,CHONGSING HLDGS,Equity,Equity Securities (GEM),"4,000",HKD 0.0200,KYG2121H1056,,Y,,Y,,,,Y,,,,Y,1
08208,WMCH GLOBAL,Equity,Equity Securities (GEM),"6,000",HKD 0.0100,KYG9T26K1088,,Y,,Y,,,,Y,,,,Y,1
08210,DLC ASIA,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG3166C1006,,Y,,Y,,,,Y,,,,Y,1
08211,ZHEJIANG YONGAN,Equity,Equity Securities (GEM),"10,000",RMB 0.1000,CNE1000001F7,,Y,,Y,,,,Y,,,,Y,1
08213,STARGLORY HLDGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG844271067,,Y,,Y,,,,Y,,,,Y,1
08215,FIRST CREDIT,Equity,Equity Securities (GEM),"20,000",HKD 0.0200,BMG3467U1229,,Y,,Y,,,,Y,,,,Y,1
08216,MAXICITY,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG5897S1066,,Y,,Y,,,,Y,,,,Y,1
08217,LUEN WONG GP,Equity,Equity Securities (GEM),"10,000",HKD 0.0400,KYG5700C1087,,Y,,Y,,,,Y,,,,Y,1
08218,ECHO INT HOLD,Equity,Equity Securities (GEM),"12,000",HKD 0.0500,KYG2919W1327,,Y,,Y,,,,Y,,,,Y,1
08219,HANVEY GROUP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG4289R1074,,Y,,Y,,,,Y,,,,Y,1
08220,BINGO GROUP,Equity,Equity Securities (GEM),"20,000",HKD 0.0100,KYG1116Y1492,,Y,,Y,,,,Y,,,,Y,1
08221,PF GROUP,Equity,Equity Securities (GEM),"20,000",HKD 0.0100,KYG704861080,,Y,,Y,,,,Y,,,,Y,1
08222,E LIGHTING,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08223,ZYY,Equity,Equity Securities (GEM),"4,000",HKD 0.1000,KYG9898B1041,,Y,,Y,,,,Y,,,,Y,1
08225,C HEALTH GP,Equity,Equity Securities (GEM),"20,000",HKD 0.1000,KYG2117N1088,,Y,,Y,,,,Y,,,,Y,1
08226,KOALA FIN GP,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG5306J1013,,Y,,Y,,,,Y,,,,Y,1
08227,HAITIAN ANTENNA,Equity,Equity Securities (GEM),"1,000",RMB 0.1000,CNE1000001D2,,Y,,Y,,,,Y,,,,Y,1
08228,NATIONAL ARTS,Equity,Equity Securities (GEM),"20,000",HKD 0.1000,BMG6384U1172,,Y,,Y,,,,Y,,,,Y,1
08229,FUTURE DATA,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG3729W1069,,Y,,Y,,,,Y,,,,Y,1
08231,PFC DEVICE,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08232,CLASSIFIED GP,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG2190B1041,,Y,,Y,,,,Y,,,,Y,1
08235,CCID CONSULTING,Equity,Equity Securities (GEM),"10,000",RMB 0.1000,CNE1000000Y0,,Y,,Y,,,,Y,,,,Y,1
08236,POWERLEADER,Equity,Equity Securities (GEM),"1,000",RMB 1.0000,CNE1000001L5,,Y,,Y,,,,Y,,,,Y,1
08237,LINK HOLDINGS,Equity,Equity Securities (GEM),"2,000",HKD 0.0010,KYG5496E1109,,Y,,Y,,,,Y,,,,Y,1
08238,WINTO GROUP,Equity,Equity Securities (GEM),"8,000",HKD 0.0200,KYG9722S1176,,Y,,Y,,,,Y,,,,Y,1
08239,CAPITAL FIN,Equity,Equity Securities (GEM),"10,000",HKD 0.0500,BMG1941S1199,,Y,,Y,,,,Y,,,,Y,1
08241,YING KEE TEA,Equity,Equity Securities (GEM),"5,000",,HK0000408101,,Y,,Y,,,,Y,,,,Y,1
08242,NEW WESTERN,Equity,Equity Securities (GEM),"10,000",HKD 0.1000,KYG6529K1076,,Y,,Y,,,,Y,,,,Y,1
08245,ON REAL INT'L,Equity,Equity Securities (GEM),"10,000",HKD 0.0125,KYG675491164,,Y,,Y,,,,Y,,,,Y,1
08246,ZHONGHUA GAS,Equity,Equity Securities (GEM),"8,000",HKD 0.00125,KYG9897L1032,,Y,,Y,,,,Y,,,,Y,1
08247,BIOSINO BIO-TEC,Equity,Equity Securities (GEM),"2,000",RMB 1.0000,CNE100000288,,Y,,Y,,,,Y,,,,Y,1
08249,RUIYUAN IC TECH,Equity,Equity Securities (GEM),"5,000",RMB 0.1000,CNE1000004Z9,,Y,,Y,,,,Y,,,,Y,1
08250,SILK RD ENERGY,Equity,Equity Securities (GEM),"20,000",HKD 0.0500,KYG8133P1000,,Y,,Y,,,,Y,,,,Y,1
08255,CHINA BINARY,Equity,Equity Securities (GEM),"6,000",USD 0.0010,KYG2117M1006,,Y,,Y,,,,Y,,,,Y,1
08256,NETEL,Equity,Equity Securities (GEM),"4,000",HKD 0.0200,KYG6454B1225,,Y,,Y,,,,Y,,,,Y,1
08257,GENES TECH,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG3825A1076,,Y,,Y,,,,Y,,,,Y,1
08258,NW INDUSTRY,Equity,Equity Securities (GEM),"10,000",RMB 0.1000,CNE1000001M3,,Y,,Y,,,,Y,,,,Y,1
08259,HON CORP,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG458881078,,Y,,Y,,,,Y,,,,Y,1
08260,YIN HE HLDGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG9844H1065,,Y,,Y,,,,Y,,,,Y,1
08262,SUPER STRONG,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG8587W1069,,Y,,Y,,,,Y,,,,Y,1
08265,CHINA TRUSTFUL,Equity,Equity Securities (GEM),"4,000",HKD 0.0200,BMG2120V1054,,Y,,Y,,,,Y,,,,Y,1
08266,ZHUOXIN INTL,Equity,Equity Securities (GEM),"3,200",USD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08267,LINEKONG,Equity,Equity Securities (GEM),500,USD 0.00003,KYG5504C1069,,Y,,Y,,,,Y,,,,Y,1
08268,SMART CITY DEV,Equity,Equity Securities (GEM),"8,000",HKD 0.0250,,,Y,,Y,,,,Y,,,,Y,1
08269,WEALTH GLORY,Equity,Equity Securities (GEM),"10,000",HKD 0.0240,KYG488341655,,Y,,Y,,,,Y,,,,Y,1
08270,CHINA CBM,Equity,Equity Securities (GEM),"40,000",HKD 0.0100,BMG2152N1048,,Y,,Y,,,,Y,,,,Y,1
08271,GDC,Equity,Equity Securities (GEM),"2,000",HKD 0.0100,BMG4046D1020,,Y,,Y,,,,Y,,,,Y,1
08272,C FOOD&BEV GP,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,BMG2113R1604,,Y,,Y,,,,Y,,,,Y,1
08275,BEAVER GROUP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG1142R1002,,Y,,Y,,,,Y,,,,Y,1
08277,STEEDORIENTAL,Equity,Equity Securities (GEM),"2,000",HKD 0.0100,KYG846071036,,Y,,Y,,,,Y,,,,Y,1
08279,AGTECH HOLDINGS,Equity,Equity Securities (GEM),"4,000",HKD 0.0020,BMG0135Z1032,,Y,,Y,,,,Y,,,,Y,1
08280,CDV HOLDINGS,Equity,Equity Securities (GEM),"2,000",USD 0.00001,KYG2118T1040,,Y,,Y,,,,Y,,,,Y,1
08281,CH GOLD CLASSIC,Equity,Equity Securities (GEM),"8,000",HKD 0.0100,KYG2119E1061,,Y,,Y,,,,Y,,,,Y,1
08282,GAMEONE,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG3729L1005,,Y,,Y,,,,Y,,,,Y,1
08283,ZHENG LI HLDG,Equity,Equity Securities (GEM),"5,000",HKD 0.0025,KYG9897M1197,,Y,,Y,,,,Y,,,,Y,1
08285,SLING GROUP,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG8192F1000,,Y,,Y,,,,Y,,,,Y,1
08286,CCOE,Equity,Equity Securities (GEM),"5,000",RMB 0.1000,CNE100000452,,Y,,Y,,,,Y,,,,Y,1
08287,ZIONCOM,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG9898L1023,,Y,,Y,,,,Y,,,,Y,1
08290,AHSAY BACKUP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG0132C1078,,Y,,Y,,,,Y,,,,Y,1
08291,WAN CHENG METAL,Equity,Equity Securities (GEM),"10,000",HKD 0.0500,KYG942971196,,Y,,Y,,,,Y,,,,Y,1
08292,WORLDGATEGLOBAL,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08293,SINGASIA HLDG,Equity,Equity Securities (GEM),"5,000",HKD 0.0020,KYG8159T1013,,Y,,Y,,,,Y,,,,Y,1
08295,ZZ CAP INTL,Equity,Equity Securities (GEM),"20,000",HKD 0.0100,KYG9895T1085,,Y,,Y,,,,Y,,,,Y,1
08296,SINO-LIFE GROUP,Equity,Equity Securities (GEM),"4,000",HKD 0.1000,KYG816BW1095,,Y,,Y,,,,Y,,,,Y,1
08297,BODIBRA,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG6381M1006,,Y,,Y,,,,Y,,,,Y,1
08299,GRAND T G GOLD,Equity,Equity Securities (GEM),"24,000",HKD 0.0600,KYG4136P1303,,Y,,Y,,,,Y,,,,Y,1
08300,ROYALCATERING,Equity,Equity Securities (GEM),"20,000",HKD 0.0100,KYG770951005,,Y,,Y,,,,Y,,,,Y,1
08301,MINGWAH HI TECH,Equity,Equity Securities (GEM),"8,000",RMB 0.1000,CNE100000486,,Y,,Y,,,,Y,,,,Y,1
08305,TONG KEE HLDG,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG891951041,,Y,,Y,,,,Y,,,,Y,1
08307,MEDICSKIN,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG595641070,,Y,,Y,,,,Y,,,,Y,1
08308,GUDOU HLDGS,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG419791085,,Y,,Y,,,,Y,,,,Y,1
08309,MANSHING GLOBAL,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG579641013,,Y,,Y,,,,Y,,,,Y,1
08310,DAFENG PORT,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG2616H1074,,Y,,Y,,,,Y,,,,Y,1
08311,PERFECT OPT,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG7015H1039,,Y,,Y,,,,Y,,,,Y,1
08313,ZACD,Equity,Equity Securities (GEM),"10,000",,SG9999017792,,Y,,Y,,,,Y,,,,Y,1
08315,GREATWALLE INC,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG4080P1028,,Y,,Y,,,,Y,,,,Y,1
08316,PAK WING GP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG687581044,,Y,,Y,,,,Y,,,,Y,1
08317,FINET GROUP,Equity,Equity Securities (GEM),"2,000",HKD 0.0100,BMG3445E1333,,Y,,Y,,,,Y,,,,Y,1
08319,EXPERT SYS,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG3313K1040,,Y,,Y,,,,Y,,,,Y,1
08320,AEC GROUP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG021581064,,Y,,Y,,,,Y,,,,Y,1
08321,TAI KAM HLDGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0500,KYG8661K1013,,Y,,Y,,,,Y,,,,Y,1
08325,CHINA SMARTPAY,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG2116H1020,,Y,,Y,,,,Y,,,,Y,1
08326,TK NEW ENERGY,Equity,Equity Securities (GEM),"1,000",HKD 0.0100,KYG8918S1057,,Y,,Y,,,,Y,,,,Y,1
08328,XINYI HK,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG9830W1096,,Y,,Y,,,,Y,,,,Y,1
08329,NEP INTERLONG,Equity,Equity Securities (GEM),"10,000",RMB 0.1000,CNE100000775,,Y,,Y,,,,Y,,,,Y,1
08331,HANGKAN GROUP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG428851060,,Y,,Y,,,,Y,,,,Y,1
08333,ASTRUM FIN,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG059551021,,Y,,Y,,,,Y,,,,Y,1
08337,DIRECTEL,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG276801001,,Y,,Y,,,,Y,,,,Y,1
08340,VINCO FINANCIAL,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG9360V1095,,Y,,Y,,,,Y,,,,Y,1
08341,AESO HOLDING,Equity,Equity Securities (GEM),"5,000",USD 0.0100,KYG0113B1023,,Y,,Y,,,,Y,,,,Y,1
08346,TEM HOLDINGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08347,F8 ENT,Equity,Equity Securities (GEM),"8,000",HKD 0.0100,KYG3675A1085,,Y,,Y,,,,Y,,,,Y,1
08348,BINHAI TEDA,Equity,Equity Securities (GEM),"2,000",RMB 1.0000,CNE1000009Z8,,Y,,Y,,,,Y,,,,Y,1
08349,MEIGU TECH,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG5965T1013,,Y,,Y,,,,Y,,,,Y,1
08350,EXCALIBURGLOBAL,Equity,Equity Securities (GEM),"8,000",HKD 0.0100,KYG3313E1089,,Y,,Y,,,,Y,,,,Y,1
08351,LARRY JEWELRY,Equity,Equity Securities (GEM),"20,000",HKD 0.0100,BMG5383V1182,,Y,,Y,,,,Y,,,,Y,1
08353,ANACLE,Equity,Equity Securities (GEM),"3,000",,SG9999015903,,Y,,Y,,,,Y,,,,Y,1
08356,CNC HOLDINGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0010,KYG2238D1043,,Y,,Y,,,,Y,,,,Y,1
08357,REPUBLIC HC,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG7516A1022,,Y,,Y,,,,Y,,,,Y,1
08360,AL GROUP,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG0149T1013,,Y,,Y,,,,Y,,,,Y,1
08362,WINNING TOWER,Equity,Equity Securities (GEM),"20,000",HKD 0.0100,KYG9722M1024,,Y,,Y,,,,Y,,,,Y,1
08363,SDM GROUP,Equity,Equity Securities (GEM),"2,000",HKD 0.1000,KYG794451057,,Y,,Y,,,,Y,,,,Y,1
08365,VBG INT'L,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08366,ZJ UNITED INV,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG9897T1067,,Y,,Y,,,,Y,,,,Y,1
08367,SIMPLICITY HLDG,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG8147A1076,,Y,,Y,,,,Y,,,,Y,1
08368,CREATIVE CHINA,Equity,Equity Securities (GEM),"1,000",HKD 0.0100,KYG2562P1037,,Y,,Y,,,,Y,,,,Y,1
08370,ZHI SHENG GP,Equity,Equity Securities (GEM),"8,000",HKD 0.0100,KYG9898D1007,,Y,,Y,,,,Y,,,,Y,1
08371,TASTEGOURMET GP,Equity,Equity Securities (GEM),"4,000",HKD 0.1000,KYG868911010,,Y,,Y,,,,Y,,,,Y,1
08372,GBG HOLDINGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG4136R1020,,Y,,Y,,,,Y,,,,Y,1
08373,INDIGO STAR,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG4790A1067,,Y,,Y,,,,Y,,,,Y,1
08375,VERTICAL INT'L,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08377,SHEN YOU HLDGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0500,KYG8118R1213,,Y,,Y,,,,Y,,,,Y,1
08379,PRIME INTEL,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG610821061,,Y,,Y,,,,Y,,,,Y,1
08383,LINOCRAFT HLDGS,Equity,Equity Securities (GEM),"8,000",HKD 0.0100,KYG5S10M1014,,Y,,Y,,,,Y,,,,Y,1
08385,PROSPEROUSPRINT,Equity,Equity Securities (GEM),"10,000",,HK0000376159,,Y,,Y,,,,Y,,,,Y,1
08391,CORNERSTONE TEC,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08392,SATU HOLDINGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG7823H1056,,Y,,Y,,,,Y,,,,Y,1
08395,TREE HOLDINGS,Equity,Equity Securities (GEM),"20,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08400,ASIA PIONEER,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG0541R1092,,Y,,Y,,,,Y,,,,Y,1
08401,STREAM IDEAS,Equity,Equity Securities (GEM),"2,000",HKD 0.0100,KYG8531R1048,,Y,,Y,,,,Y,,,,Y,1
08402,GT STEEL GROUP,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG417431080,,Y,,Y,,,,Y,,,,Y,1
08403,DOWWAY,Equity,Equity Securities (GEM),"20,000",USD 0.0001,KYG2R05A1027,,Y,,Y,,,,Y,,,,Y,1
08405,HANG CHI HLDG,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG428881000,,Y,,Y,,,,Y,,,,Y,1
08406,ALPHA ERA,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08411,K W NELSON GP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG5335N1079,,Y,,Y,,,,Y,,,,Y,1
08412,BCI GROUP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG090491005,,Y,,Y,,,,Y,,,,Y,1
08413,ASIA GROCERY,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG0R20R1005,,Y,,Y,,,,Y,,,,Y,1
08416,HM INTL HLDGS,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG452881009,,Y,,Y,,,,Y,,,,Y,1
08417,DADI EDU,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG2616M1069,,Y,,Y,,,,Y,,,,Y,1
08418,OPTIMA AUTO,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG677201058,,Y,,Y,,,,Y,,,,Y,1
08419,AV PROMOTIONS,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG069861063,,Y,,Y,,,,Y,,,,Y,1
08420,NEXION TECH,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG6528R1039,,Y,,Y,,,,Y,,,,Y,1
08422,WT GROUP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG959001093,,Y,,Y,,,,Y,,,,Y,1
08423,CHI HO DEV,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG446491048,,Y,,Y,,,,Y,,,,Y,1
08425,HING MING HLDGS,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG459051093,,Y,,Y,,,,Y,,,,Y,1
08426,MODERN LIVING,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG618231032,,Y,,Y,,,,Y,,,,Y,1
08427,SK TARGET,Equity,Equity Securities (GEM),"8,000",HKD 0.0100,KYG8T18R1058,,Y,,Y,,,,Y,,,,Y,1
08428,CBK HOLDINGS,Equity,Equity Securities (GEM),"12,000",HKD 0.0100,KYG1991R1020,,Y,,Y,,,,Y,,,,Y,1
08429,ICICLE GROUP,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG4760A1022,,Y,,Y,,,,Y,,,,Y,1
08430,C&N HOLDINGS,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08431,HAO BAI INTL,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG428951050,,Y,,Y,,,,Y,,,,Y,1
08432,BAR PACIFIC,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG1058P1063,,Y,,Y,,,,Y,,,,Y,1
08436,TAKBO GROUP,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG866301032,,Y,,Y,,,,Y,,,,Y,1
08437,RMH HOLDINGS,Equity,Equity Securities (GEM),"8,000",HKD 0.0100,KYG7610R1002,,Y,,Y,,,,Y,,,,Y,1
08439,SOMERLEY CAP,Equity,Equity Securities (GEM),"2,000",HKD 0.0100,KYG826111075,,Y,,Y,,,,Y,,,,Y,1
08441,IWS GROUP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG499001066,,Y,,Y,,,,Y,,,,Y,1
08445,NOBLE ENG GP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG654431066,,Y,,Y,,,,Y,,,,Y,1
08446,ITP HOLDINGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG479741038,,Y,,Y,,,,Y,,,,Y,1
08447,MS CONCEPT,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG631671032,,Y,,Y,,,,Y,,,,Y,1
08448,UNI PRINTSHOP,Equity,Equity Securities (GEM),"20,000",HKD 0.0100,KYG9370R1065,,Y,,Y,,,,Y,,,,Y,1
08450,EDICO HOLDINGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG3057A1067,,Y,,Y,,,,Y,,,,Y,1
08451,SUNLIGHT HLDGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG8588E1052,,Y,,Y,,,,Y,,,,Y,1
08452,FY FINANCIAL,Equity,Equity Securities (GEM),"2,000",RMB 1.0000,CNE100002FQ6,,Y,,Y,,,,Y,,,,Y,1
08455,LAI GROUP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,Y,1
08456,MANSION INTL,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG579801070,,Y,,Y,,,,Y,,,,Y,1
08460,BASETROPHY GP,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG0862U1031,,Y,,Y,,,,Y,,,,Y,1
08462,OMNIBRIDGE HLDG,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG675071065,,Y,,Y,,,,Y,,,,Y,1
08471,REACH NEW HLDGS,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG739531047,,Y,,Y,,,,Y,,,,Y,1
08472,LAPCO HOLDINGS,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG5380R1020,,Y,,Y,,,,Y,,,,Y,1
08473,MI MING MART,Equity,Equity Securities (GEM),"10,000",HKD 0.0100,KYG148491064,,Y,,Y,,,,Y,,,,Y,1
08475,K GROUP HLDGS,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG525891019,,Y,,Y,,,,Y,,,,Y,1
08476,OCEAN ONE HLDG,Equity,Equity Securities (GEM),"2,000",HKD 0.0100,KYG669791082,,Y,,Y,,,,Y,,,,Y,1
08479,JTF INTL,Equity,Equity Securities (GEM),"4,000",HKD 0.0100,KYG520041016,,Y,,Y,,,,Y,,,,Y,1
08480,FURNIWEB,Equity,Equity Securities (GEM),"4,000",HKD 0.1000,KYG370041017,,Y,,Y,,,,Y,,,,Y,1
08481,SHENGLONG INTL,Equity,Equity Securities (GEM),"5,000",HKD 0.0100,KYG811691073,,Y,,Y,,,,Y,,,,Y,1
